std_ymd,tm_trm,org,dst,pop
20180704,18_23,서신면,팔탄면,16.56
20180704,18_23,서신면,향남읍,49.68
20180704,18_23,서신면,화산동,16.56
20180704,18_23,송산면,기배동,2.76
20180704,18_23,송산면,남양읍,675.96
20180704,18_23,송산면,동탄1동,5.52
20180704,18_23,송산면,동탄2동,13.8
20180704,18_23,송산면,동탄3동,8.28
20180704,18_23,송산면,동탄5동,2.76
20180704,18_23,송산면,동탄6동,5.52
20180704,18_23,송산면,마도면,676
20180704,18_23,송산면,매송면,16.56
20180704,18_23,송산면,봉담읍,69
20180704,18_23,송산면,비봉면,46.92
20180704,18_23,송산면,서신면,554.58
20180704,18_23,송산면,양감면,5.52
20180704,18_23,송산면,우정읍,19.32
20180704,18_23,송산면,장안면,19.32
20180704,18_23,송산면,정남면,13.8
20180704,18_23,송산면,진안동,5.52
20180704,18_23,송산면,팔탄면,60.71
20180704,18_23,송산면,향남읍,49.68
20180704,18_23,송산면,화산동,5.52
20180704,18_23,양감면,남양읍,33.12
20180704,18_23,양감면,동탄2동,13.8
20180704,18_23,양감면,동탄3동,2.76
20180704,18_23,양감면,동탄4동,2.76
20180704,18_23,양감면,동탄5동,8.28
20180704,18_23,양감면,동탄6동,8.28
20180704,18_23,양감면,마도면,5.52
20180704,18_23,양감면,매송면,2.76
20180704,18_23,양감면,반월동,2.76
20180704,18_23,양감면,병점1동,13.8
20180704,18_23,양감면,병점2동,2.76
20180704,18_23,양감면,봉담읍,69
20180704,18_23,양감면,비봉면,11.04
20180704,18_23,양감면,서신면,8.28
20180704,18_23,양감면,송산면,5.52
20180704,18_23,양감면,우정읍,13.8
20180704,18_23,양감면,장안면,27.6
20180704,18_23,양감면,정남면,52.44
20180704,18_23,양감면,진안동,19.32
20180704,18_23,양감면,팔탄면,91.07
20180704,18_23,양감면,향남읍,971.21
20180704,18_23,양감면,화산동,5.52
20180704,18_23,우정읍,기배동,16.56
20180704,18_23,우정읍,남양읍,157.29
20180704,18_23,우정읍,동탄1동,8.28
20180704,18_23,우정읍,동탄2동,27.6
20180704,18_23,우정읍,동탄3동,11.04
20180704,18_23,우정읍,동탄4동,8.28
20180704,18_23,우정읍,동탄5동,2.76
20180704,18_23,우정읍,동탄6동,5.52
20180704,18_23,우정읍,마도면,55.2
20180704,18_23,우정읍,매송면,13.8
20180704,18_23,우정읍,반월동,5.52
20180704,18_23,우정읍,병점1동,11.04
20180704,18_23,우정읍,병점2동,2.76
20180704,18_23,우정읍,봉담읍,300.76
20180704,18_23,우정읍,비봉면,30.36
20180704,18_23,우정읍,서신면,96.6
20180704,18_23,우정읍,송산면,46.92
20180704,18_23,우정읍,양감면,63.48
20180704,18_23,우정읍,장안면,2750.81
20180704,18_23,우정읍,정남면,38.64
20180704,18_23,우정읍,진안동,5.52
20180704,18_23,우정읍,팔탄면,709.11
20180704,18_23,우정읍,향남읍,1269.21
20180704,18_23,우정읍,화산동,19.32
20180704,18_23,장안면,남양읍,193.16
20180704,18_23,장안면,동탄1동,8.28
20180704,18_23,장안면,동탄2동,5.52
20180704,18_23,장안면,동탄3동,11.04
20180704,18_23,장안면,동탄4동,2.76
20180704,18_23,장안면,동탄5동,2.76
20180704,18_23,장안면,동탄6동,2.76
20180704,18_23,장안면,마도면,35.88
20180704,18_23,장안면,매송면,11.04
20180704,18_23,장안면,반월동,5.52
20180704,18_23,장안면,병점1동,2.76
20180704,18_23,장안면,병점2동,5.52
20180704,18_23,장안면,봉담읍,137.98
20180704,18_23,장안면,비봉면,13.8
20180704,18_23,장안면,서신면,35.88
20180704,18_23,장안면,송산면,22.08
20180704,18_23,장안면,양감면,35.88
20180704,18_23,장안면,우정읍,2375.59
20180704,18_23,장안면,정남면,22.08
20180704,18_23,장안면,진안동,11.04
20180704,18_23,장안면,팔탄면,678.78
20180704,18_23,장안면,향남읍,921.57
20180704,18_23,장안면,화산동,5.52
20180704,18_23,정남면,기배동,57.96
20180704,18_23,정남면,남양읍,33.12
20180704,18_23,정남면,동탄1동,52.44
20180704,18_23,정남면,동탄2동,102.12
20180704,18_23,정남면,동탄3동,66.24
20180704,18_23,정남면,동탄4동,2.76
20180704,18_23,정남면,동탄5동,13.8
20180704,18_23,정남면,동탄6동,55.2
20180704,18_23,정남면,마도면,8.28
20180704,18_23,정남면,매송면,8.28
20180704,18_23,정남면,반월동,49.68
20180704,18_23,정남면,병점1동,115.9
20180704,18_23,정남면,병점2동,60.72
20180704,18_23,정남면,봉담읍,753.21
20180704,18_23,정남면,비봉면,8.28
20180704,18_23,정남면,서신면,8.28
20180704,18_23,정남면,송산면,2.76
20180704,18_23,정남면,양감면,102.11
20180704,18_23,정남면,우정읍,2.76
20180704,18_23,정남면,장안면,57.96
20180704,18_23,정남면,진안동,237.31
20180704,18_23,정남면,팔탄면,149.03
20180704,18_23,정남면,향남읍,769.79
20180704,18_23,정남면,화산동,400.07
20180704,18_23,진안동,기배동,46.92
20180704,18_23,진안동,남양읍,93.83
20180704,18_23,진안동,동탄1동,802.92
20180704,18_23,진안동,동탄2동,1553.36
20180704,18_23,진안동,동탄3동,2232.11
20180704,18_23,진안동,동탄4동,118.67
20180704,18_23,진안동,동탄5동,204.19
20180704,18_23,진안동,동탄6동,435.94
20180704,18_23,진안동,마도면,16.56
20180704,18_23,진안동,매송면,16.56
20180704,18_23,진안동,반월동,4011.7
20180704,18_23,진안동,병점1동,1975.5
20180704,18_23,진안동,병점2동,3043.27
20180704,18_23,진안동,봉담읍,502.17
20180704,18_23,진안동,비봉면,19.32
20180704,18_23,진안동,서신면,2.76
20180704,18_23,진안동,송산면,8.28
20180704,18_23,진안동,양감면,102.12
20180704,18_23,진안동,우정읍,49.67
20180704,18_23,진안동,장안면,52.43
20180704,18_23,진안동,정남면,576.67
20180704,18_23,진안동,팔탄면,162.81
20180704,18_23,진안동,향남읍,256.59
20180704,18_23,진안동,화산동,847.09
20180704,18_23,팔탄면,기배동,2.76
20180704,18_23,팔탄면,남양읍,355.95
20180704,18_23,팔탄면,동탄1동,5.52
20180704,18_23,팔탄면,동탄2동,19.32
20180704,18_23,팔탄면,동탄3동,13.8
20180704,18_23,팔탄면,동탄5동,13.8
20180704,18_23,팔탄면,동탄6동,22.08
20180704,18_23,팔탄면,마도면,13.8
20180704,18_23,팔탄면,매송면,13.8
20180704,18_23,팔탄면,반월동,16.56
20180704,18_23,팔탄면,병점1동,11.04
20180704,18_23,팔탄면,병점2동,11.04
20180704,18_23,팔탄면,봉담읍,761.52
20180704,18_23,팔탄면,비봉면,162.8
20180704,18_23,팔탄면,서신면,19.32
20180704,18_23,팔탄면,송산면,22.08
20180704,18_23,팔탄면,양감면,63.48
20180704,18_23,팔탄면,우정읍,298
20180704,18_23,팔탄면,장안면,452.5
20180704,18_23,팔탄면,정남면,55.2
20180704,18_23,팔탄면,진안동,24.84
20180704,18_23,팔탄면,향남읍,2394.89
20180704,18_23,팔탄면,화산동,49.68
20180704,18_23,향남읍,기배동,55.2
20180704,18_23,향남읍,남양읍,943.62
20180704,18_23,향남읍,동탄1동,118.66
20180704,18_23,향남읍,동탄2동,223.52
20180704,18_23,향남읍,동탄3동,107.61
20180704,18_23,향남읍,동탄4동,13.8
20180704,18_23,향남읍,동탄5동,71.76
20180704,18_23,향남읍,동탄6동,135.21
20180704,18_23,향남읍,마도면,226.25
20180704,18_23,향남읍,매송면,52.43
20180704,18_23,향남읍,반월동,82.79
20180704,18_23,향남읍,병점1동,118.68
20180704,18_23,향남읍,병점2동,38.64
20180704,18_23,향남읍,봉담읍,1989.33
20180704,18_23,향남읍,비봉면,292.5
20180704,18_23,향남읍,서신면,77.28
20180704,18_23,향남읍,송산면,115.9
20180704,18_23,향남읍,양감면,2110.73
20180704,18_23,향남읍,우정읍,1989.32
20180704,18_23,향남읍,장안면,2394.89
20180704,18_23,향남읍,정남면,1200.23
20180704,18_23,향남읍,진안동,160.06
20180704,18_23,향남읍,팔탄면,6420.38
20180704,18_23,향남읍,화산동,278.69
20180704,18_23,화산동,기배동,251.1
20180704,18_23,화산동,남양읍,102.11
20180704,18_23,화산동,동탄1동,129.71
20180704,18_23,화산동,동탄2동,477.34
20180704,18_23,화산동,동탄3동,314.55
20180704,18_23,화산동,동탄4동,35.88
20180704,18_23,화산동,동탄5동,52.44
20180704,18_23,화산동,동탄6동,157.31
20180704,18_23,화산동,마도면,24.84
20180704,18_23,화산동,매송면,24.84
20180704,18_23,화산동,반월동,237.32
20180704,18_23,화산동,병점1동,1040.22
20180704,18_23,화산동,병점2동,502.17
20180704,18_23,화산동,봉담읍,2400.41
20180704,18_23,화산동,비봉면,33.12
20180704,18_23,화산동,서신면,19.32
20180704,18_23,화산동,송산면,8.28
20180704,18_23,화산동,양감면,85.54
20180704,18_23,화산동,우정읍,74.52
20180704,18_23,화산동,장안면,46.92
20180704,18_23,화산동,정남면,1045.72
20180704,18_23,화산동,진안동,1592
20180704,18_23,화산동,팔탄면,162.81
20180704,18_23,화산동,향남읍,262.14
20180701,00_05,기배동,남양읍,5.52
20180701,00_05,기배동,동탄1동,5.52
20180701,00_05,기배동,동탄2동,19.32
20180701,00_05,기배동,동탄3동,2.76
20180701,00_05,기배동,동탄5동,5.52
20180701,00_05,기배동,동탄6동,8.28
20180701,00_05,기배동,매송면,5.52
20180701,00_05,기배동,반월동,5.52
20180701,00_05,기배동,병점1동,11.04
20180701,00_05,기배동,병점2동,19.32
20180701,00_05,기배동,봉담읍,1084.32
20180701,00_05,기배동,비봉면,2.76
20180701,00_05,기배동,서신면,13.8
20180701,00_05,기배동,우정읍,38.64
20180701,00_05,기배동,장안면,5.52
20180701,00_05,기배동,정남면,19.32
20180701,00_05,기배동,진안동,35.88
20180701,00_05,기배동,팔탄면,13.8
20180701,00_05,기배동,향남읍,27.6
20180701,00_05,기배동,화산동,71.76
20180701,00_05,남양읍,기배동,8.28
20180701,00_05,남양읍,동탄1동,5.52
20180701,00_05,남양읍,동탄2동,35.88
20180701,00_05,남양읍,동탄3동,8.28
20180701,00_05,남양읍,동탄4동,8.28
20180701,00_05,남양읍,동탄5동,5.52
20180701,00_05,남양읍,동탄6동,41.4
20180701,00_05,남양읍,마도면,397.32
20180701,00_05,남양읍,매송면,35.88
20180701,00_05,남양읍,반월동,5.52
20180701,00_05,남양읍,병점1동,30.36
20180701,00_05,남양읍,병점2동,2.76
20180701,00_05,남양읍,봉담읍,74.52
20180701,00_05,남양읍,비봉면,358.7
20180701,00_05,남양읍,서신면,184.88
20180701,00_05,남양읍,송산면,184.9
20180701,00_05,남양읍,양감면,2.76
20180701,00_05,남양읍,우정읍,52.44
20180701,00_05,남양읍,장안면,74.52
20180701,00_05,남양읍,정남면,11.04
20180701,00_05,남양읍,진안동,11.04
20180701,00_05,남양읍,팔탄면,110.38
20180701,00_05,남양읍,향남읍,151.78
20180701,00_05,남양읍,화산동,27.6
20180701,00_05,동탄1동,동탄2동,1539.6
20180701,00_05,동탄1동,동탄3동,471.84
20180701,00_05,동탄1동,동탄4동,27.6
20180701,00_05,동탄1동,동탄5동,71.76
20180701,00_05,동탄1동,동탄6동,626.32
20180701,00_05,동탄1동,반월동,731.18
20180701,00_05,동탄1동,병점1동,22.08
20180701,00_05,동탄1동,병점2동,52.43
20180701,00_05,동탄1동,봉담읍,19.32
20180701,00_05,동탄1동,비봉면,5.52
20180701,00_05,동탄1동,서신면,13.8
20180701,00_05,동탄1동,우정읍,5.52
20180701,00_05,동탄1동,장안면,2.76
20180701,00_05,동탄1동,진안동,52.44
20180701,00_05,동탄1동,향남읍,5.52
20180701,00_05,동탄1동,화산동,8.28
20180701,00_05,동탄2동,기배동,8.28
20180701,00_05,동탄2동,남양읍,55.2
20180701,00_05,동탄2동,동탄1동,1589.22
20180701,00_05,동탄2동,동탄3동,2259.66
20180701,00_05,동탄2동,동탄4동,140.74
20180701,00_05,동탄2동,동탄5동,242.83
20180701,00_05,동탄2동,동탄6동,1837.56
20180701,00_05,동탄2동,마도면,8.28
20180701,00_05,동탄2동,매송면,11.04
20180701,00_05,동탄2동,반월동,1994.8
20180701,00_05,동탄2동,병점1동,102.12
20180701,00_05,동탄2동,병점2동,215.23
20180701,00_05,동탄2동,봉담읍,93.84
20180701,00_05,동탄2동,비봉면,11.04
20180701,00_05,동탄2동,서신면,33.12
20180701,00_05,동탄2동,송산면,11.04
20180701,00_05,동탄2동,양감면,2.76
20180701,00_05,동탄2동,우정읍,46.92
20180701,00_05,동탄2동,장안면,11.04
20180701,00_05,동탄2동,정남면,38.64
20180701,00_05,동탄2동,진안동,281.45
20180701,00_05,동탄2동,팔탄면,24.84
20180701,00_05,동탄2동,향남읍,77.28
20180701,00_05,동탄2동,화산동,57.96
20180701,00_05,동탄3동,기배동,13.8
20180701,00_05,동탄3동,남양읍,46.92
20180701,00_05,동탄3동,동탄1동,220.76
20180701,00_05,동탄3동,동탄2동,2902.53
20180701,00_05,동탄3동,동탄4동,49.68
20180701,00_05,동탄3동,동탄5동,96.6
20180701,00_05,동탄3동,동탄6동,209.74
20180701,00_05,동탄3동,마도면,5.52
20180701,00_05,동탄3동,매송면,13.8
20180701,00_05,동탄3동,반월동,1067.79
20180701,00_05,동탄3동,병점1동,397.36
20180701,00_05,동탄3동,병점2동,1219.55
20180701,00_05,동탄3동,봉담읍,66.24
20180701,00_05,동탄3동,비봉면,5.52
20180701,00_05,동탄3동,서신면,38.64
20180701,00_05,동탄3동,송산면,5.52
20180701,00_05,동탄3동,양감면,5.52
20180701,00_05,동탄3동,우정읍,41.4
20180701,00_05,동탄3동,장안면,5.52
20180701,00_05,동탄3동,정남면,35.88
20180701,00_05,동탄3동,진안동,824.97
20180701,00_05,동탄3동,팔탄면,22.08
20180701,00_05,동탄3동,향남읍,27.6
20180701,00_05,동탄3동,화산동,52.44
20180701,00_05,동탄4동,기배동,5.52
20180701,00_05,동탄4동,남양읍,13.8
20180701,00_05,동탄4동,동탄1동,135.23
20180701,00_05,동탄4동,동탄2동,435.95
20180701,00_05,동탄4동,동탄3동,60.72
20180701,00_05,동탄4동,동탄5동,2637.69
20180701,00_05,동탄4동,동탄6동,1614.08
20180701,00_05,동탄4동,마도면,8.28
20180701,00_05,동탄4동,매송면,5.52
20180701,00_05,동탄4동,반월동,171.08
20180701,00_05,동탄4동,병점1동,38.64
20180701,00_05,동탄4동,병점2동,30.36
20180701,00_05,동탄4동,봉담읍,19.32
20180701,00_05,동탄4동,비봉면,2.76
20180701,00_05,동탄4동,서신면,22.08
20180701,00_05,동탄4동,송산면,2.76
20180701,00_05,동탄4동,양감면,5.52
20180701,00_05,동탄4동,우정읍,30.36
20180701,00_05,동탄4동,장안면,11.04
20180701,00_05,동탄4동,정남면,13.8
20180701,00_05,동탄4동,진안동,49.68
20180701,00_05,동탄4동,팔탄면,13.8
20180701,00_05,동탄4동,향남읍,49.68
20180701,00_05,동탄4동,화산동,2.76
20180701,00_05,동탄5동,기배동,8.28
20180701,00_05,동탄5동,남양읍,2.76
20180701,00_05,동탄5동,동탄1동,107.64
20180701,00_05,동탄5동,동탄2동,245.58
20180701,00_05,동탄5동,동탄3동,77.28
20180701,00_05,동탄5동,동탄4동,2088.63
20180701,00_05,동탄5동,동탄6동,728.39
20180701,00_05,동탄5동,마도면,2.76
20180701,00_05,동탄5동,반월동,99.35
20180701,00_05,동탄5동,병점1동,300.78
20180701,00_05,동탄5동,병점2동,16.56
20180701,00_05,동탄5동,봉담읍,35.88
20180701,00_05,동탄5동,비봉면,2.76
20180701,00_05,동탄5동,서신면,16.56
20180701,00_05,동탄5동,송산면,5.52
20180701,00_05,동탄5동,양감면,2.76
20180701,00_05,동탄5동,우정읍,2.76
20180701,00_05,동탄5동,장안면,2.76
20180701,00_05,동탄5동,정남면,13.8
20180701,00_05,동탄5동,진안동,66.24
20180701,00_05,동탄5동,향남읍,11.04
20180701,00_05,동탄5동,화산동,22.08
20180701,00_05,동탄6동,기배동,2.76
20180701,00_05,동탄6동,남양읍,24.84
20180701,00_05,동탄6동,동탄1동,419.4
20180701,00_05,동탄6동,동탄2동,1528.53
20180701,00_05,동탄6동,동탄3동,171.1
20180701,00_05,동탄6동,동탄4동,1164.34
20180701,00_05,동탄6동,동탄5동,822.22
20180701,00_05,동탄6동,마도면,2.76
20180701,00_05,동탄6동,매송면,2.76
20180701,00_05,동탄6동,반월동,226.27
20180701,00_05,동탄6동,병점1동,38.64
20180701,00_05,동탄6동,병점2동,46.92
20180701,00_05,동탄6동,봉담읍,41.4
20180701,00_05,동탄6동,비봉면,2.76
20180701,00_05,동탄6동,서신면,19.32
20180701,00_05,동탄6동,송산면,5.52
20180701,00_05,동탄6동,양감면,2.76
20180701,00_05,동탄6동,우정읍,19.32
20180701,00_05,동탄6동,장안면,2.76
20180701,00_05,동탄6동,정남면,30.36
20180701,00_05,동탄6동,진안동,91.08
20180701,00_05,동탄6동,팔탄면,22.08
20180701,00_05,동탄6동,향남읍,35.88
20180701,00_05,동탄6동,화산동,30.36
20180701,00_05,마도면,기배동,2.76
20180701,00_05,마도면,남양읍,264.9
20180701,00_05,마도면,동탄1동,5.52
20180701,00_05,마도면,동탄2동,8.28
20180701,00_05,마도면,동탄3동,11.04
20180701,00_05,마도면,동탄4동,8.28
20180701,00_05,마도면,동탄5동,5.52
20180701,00_05,마도면,동탄6동,5.52
20180701,00_05,마도면,매송면,5.52
20180701,00_05,마도면,반월동,8.28
20180701,00_05,마도면,병점1동,11.04
20180701,00_05,마도면,봉담읍,30.36
20180701,00_05,마도면,비봉면,11.04
20180701,00_05,마도면,서신면,41.4
20180701,00_05,마도면,송산면,286.95
20180701,00_05,마도면,우정읍,2.76
20180701,00_05,마도면,장안면,5.52
20180701,00_05,마도면,정남면,2.76
20180701,00_05,마도면,진안동,5.52
20180701,00_05,마도면,팔탄면,19.32
20180701,00_05,마도면,향남읍,11.04
20180701,00_05,마도면,화산동,5.52
20180701,00_05,매송면,기배동,8.28
20180701,00_05,매송면,남양읍,19.32
20180701,00_05,매송면,동탄1동,2.76
20180701,00_05,매송면,동탄3동,2.76
20180701,00_05,매송면,동탄4동,2.76
20180701,00_05,매송면,동탄5동,5.52
20180701,00_05,매송면,동탄6동,2.76
20180701,00_05,매송면,마도면,11.04
20180701,00_05,매송면,반월동,2.76
20180701,00_05,매송면,병점2동,5.52
20180701,00_05,매송면,봉담읍,286.98
20180701,00_05,매송면,비봉면,160.07
20180701,00_05,매송면,서신면,8.28
20180701,00_05,매송면,송산면,8.28
20180701,00_05,매송면,우정읍,13.8
20180701,00_05,매송면,장안면,2.76
20180701,00_05,매송면,정남면,2.76
20180701,00_05,매송면,진안동,2.76
20180701,00_05,매송면,팔탄면,11.04
20180701,00_05,매송면,향남읍,22.08
20180701,00_05,매송면,화산동,5.52
20180701,00_05,반월동,기배동,8.28
20180701,00_05,반월동,남양읍,13.8
20180701,00_05,반월동,동탄1동,515.95
20180701,00_05,반월동,동탄2동,1136.77
20180701,00_05,반월동,동탄3동,949.13
20180701,00_05,반월동,동탄4동,46.92
20180701,00_05,반월동,동탄5동,24.84
20180701,00_05,반월동,동탄6동,63.48
20180701,00_05,반월동,마도면,2.76
20180701,00_05,반월동,매송면,5.52
20180701,00_05,반월동,병점1동,49.68
20180701,00_05,반월동,병점2동,126.94
20180701,00_05,반월동,봉담읍,55.2
20180701,00_05,반월동,서신면,19.32
20180701,00_05,반월동,송산면,8.28
20180701,00_05,반월동,우정읍,22.08
20180701,00_05,반월동,장안면,2.76
20180701,00_05,반월동,정남면,13.8
20180701,00_05,반월동,진안동,1194.67
20180701,00_05,반월동,팔탄면,2.76
20180701,00_05,반월동,향남읍,13.8
20180701,00_05,반월동,화산동,16.56
20180701,00_05,병점1동,기배동,11.04
20180701,00_05,병점1동,남양읍,19.32
20180701,00_05,병점1동,동탄1동,77.28
20180701,00_05,병점1동,동탄2동,245.59
20180701,00_05,병점1동,동탄3동,336.65
20180701,00_05,병점1동,동탄4동,41.4
20180701,00_05,병점1동,동탄5동,55.2
20180701,00_05,병점1동,동탄6동,49.68
20180701,00_05,병점1동,마도면,2.76
20180701,00_05,병점1동,매송면,5.52
20180701,00_05,병점1동,반월동,154.52
20180701,00_05,병점1동,병점2동,783.58
20180701,00_05,병점1동,봉담읍,96.6
20180701,00_05,병점1동,비봉면,8.28
20180701,00_05,병점1동,서신면,30.36
20180701,00_05,병점1동,송산면,5.52
20180701,00_05,병점1동,양감면,8.28
20180701,00_05,병점1동,우정읍,13.8
20180701,00_05,병점1동,장안면,2.76
20180701,00_05,병점1동,정남면,44.16
20180701,00_05,병점1동,진안동,1045.71
20180701,00_05,병점1동,팔탄면,16.56
20180701,00_05,병점1동,향남읍,33.12
20180701,00_05,병점1동,화산동,74.52
20180701,00_05,병점2동,기배동,11.04
20180701,00_05,병점2동,남양읍,11.04
20180701,00_05,병점2동,동탄1동,49.68
20180701,00_05,병점2동,동탄2동,140.73
20180701,00_05,병점2동,동탄3동,1572.69
20180701,00_05,병점2동,동탄4동,22.08
20180701,00_05,병점2동,동탄5동,11.04
20180701,00_05,병점2동,동탄6동,57.96
20180701,00_05,병점2동,매송면,2.76
20180701,00_05,병점2동,반월동,176.59
20180701,00_05,병점2동,병점1동,687
20180701,00_05,병점2동,봉담읍,8.28
20180701,00_05,병점2동,비봉면,8.28
20180701,00_05,병점2동,서신면,8.28
20180701,00_05,병점2동,우정읍,5.52
20180701,00_05,병점2동,장안면,5.52
20180701,00_05,병점2동,정남면,19.32
20180701,00_05,병점2동,진안동,1164.32
20180701,00_05,병점2동,팔탄면,2.76
20180701,00_05,병점2동,향남읍,16.56
20180701,00_05,병점2동,화산동,52.44
20180701,00_05,봉담읍,기배동,1329.86
20180701,00_05,봉담읍,남양읍,107.64
20180701,00_05,봉담읍,동탄1동,44.16
20180701,00_05,봉담읍,동탄2동,102.11
20180701,00_05,봉담읍,동탄3동,49.68
20180701,00_05,봉담읍,동탄4동,19.32
20180701,00_05,봉담읍,동탄5동,41.4
20180701,00_05,봉담읍,동탄6동,35.88
20180701,00_05,봉담읍,마도면,35.88
20180701,00_05,봉담읍,매송면,226.29
20180701,00_05,봉담읍,반월동,49.68
20180701,00_05,봉담읍,병점1동,63.48
20180701,00_05,봉담읍,병점2동,74.52
20180701,00_05,봉담읍,비봉면,55.2
20180701,00_05,봉담읍,서신면,88.32
20180701,00_05,봉담읍,송산면,22.08
20180701,00_05,봉담읍,양감면,19.32
20180701,00_05,봉담읍,우정읍,113.15
20180701,00_05,봉담읍,장안면,52.44
20180701,00_05,봉담읍,정남면,400.09
20180701,00_05,봉담읍,진안동,162.82
20180701,00_05,봉담읍,팔탄면,253.89
20180701,00_05,봉담읍,향남읍,411.12
20180701,00_05,봉담읍,화산동,1266.43
20180701,00_05,비봉면,기배동,5.52
20180701,00_05,비봉면,남양읍,629.09
20180701,00_05,비봉면,동탄2동,19.32
20180701,00_05,비봉면,동탄4동,2.76
20180701,00_05,비봉면,동탄5동,8.28
20180701,00_05,비봉면,동탄6동,2.76
20180701,00_05,비봉면,마도면,16.56
20180701,00_05,비봉면,매송면,41.4
20180701,00_05,비봉면,반월동,2.76
20180701,00_05,비봉면,병점1동,2.76
20180701,00_05,비봉면,봉담읍,66.22
20180701,00_05,비봉면,서신면,5.52
20180701,00_05,비봉면,송산면,8.28
20180701,00_05,비봉면,우정읍,8.28
20180701,00_05,비봉면,장안면,2.76
20180701,00_05,비봉면,팔탄면,44.16
20180701,00_05,비봉면,향남읍,96.58
20180701,00_05,비봉면,화산동,8.28
20180701,00_05,서신면,남양읍,44.16
20180701,00_05,서신면,동탄2동,5.52
20180701,00_05,서신면,마도면,41.4
20180701,00_05,서신면,매송면,5.52
20180701,00_05,서신면,병점1동,2.76
20180701,00_05,서신면,병점2동,2.76
20180701,00_05,서신면,봉담읍,19.32
20180701,00_05,서신면,비봉면,16.56
20180701,00_05,서신면,송산면,85.56
20180701,00_05,서신면,우정읍,16.56
20180701,00_05,서신면,진안동,2.76
20180701,00_05,서신면,팔탄면,5.52
20180701,00_05,서신면,향남읍,13.8
20180701,00_05,서신면,화산동,8.28
20180701,00_05,송산면,남양읍,137.99
20180701,00_05,송산면,동탄2동,2.76
20180701,00_05,송산면,동탄3동,5.52
20180701,00_05,송산면,동탄4동,2.76
20180701,00_05,송산면,마도면,251.1
20180701,00_05,송산면,매송면,2.76
20180701,00_05,송산면,병점1동,2.76
20180701,00_05,송산면,봉담읍,22.08
20180701,00_05,송산면,비봉면,19.32
20180701,00_05,송산면,서신면,107.64
20180701,00_05,송산면,양감면,2.76
20180701,00_05,송산면,우정읍,5.52
20180701,00_05,송산면,장안면,5.52
20180701,00_05,송산면,정남면,2.76
20180701,00_05,송산면,팔탄면,13.8
20180701,00_05,송산면,향남읍,11.04
20180701,00_05,양감면,남양읍,13.8
20180701,00_05,양감면,동탄2동,16.56
20180701,00_05,양감면,동탄3동,2.76
20180701,00_05,양감면,동탄4동,2.76
20180701,00_05,양감면,동탄6동,5.52
20180701,00_05,양감면,반월동,2.76
20180701,00_05,양감면,병점1동,11.04
20180701,00_05,양감면,봉담읍,16.56
20180701,00_05,양감면,비봉면,5.52
20180701,00_05,양감면,서신면,2.76
20180701,00_05,양감면,우정읍,2.76
20180701,00_05,양감면,정남면,11.04
20180701,00_05,양감면,진안동,8.28
20180701,00_05,양감면,팔탄면,27.6
20180701,00_05,양감면,향남읍,248.35
20180701,00_05,양감면,화산동,8.28
20180701,00_05,우정읍,기배동,13.8
20180701,00_05,우정읍,남양읍,60.72
20180701,00_05,우정읍,동탄1동,8.28
20180701,00_05,우정읍,동탄2동,49.67
20180701,00_05,우정읍,동탄3동,24.84
20180701,00_05,우정읍,동탄4동,19.32
20180701,00_05,우정읍,동탄5동,8.28
20180701,00_05,우정읍,동탄6동,16.56
20180701,00_05,우정읍,마도면,19.32
20180701,00_05,우정읍,매송면,11.04
20180701,00_05,우정읍,반월동,16.56
20180701,00_05,우정읍,병점1동,11.04
20180701,00_05,우정읍,병점2동,2.76
20180701,00_05,우정읍,봉담읍,135.23
20180701,00_05,우정읍,서신면,41.4
20180701,00_05,우정읍,송산면,13.8
20180701,00_05,우정읍,양감면,13.8
20180701,00_05,우정읍,장안면,855.34
20180701,00_05,우정읍,정남면,30.36
20180701,00_05,우정읍,진안동,13.8
20180701,00_05,우정읍,팔탄면,160.08
20180701,00_05,우정읍,향남읍,342.15
20180701,00_05,우정읍,화산동,11.04
20180701,00_05,장안면,기배동,2.76
20180701,00_05,장안면,남양읍,41.4
20180701,00_05,장안면,동탄2동,5.52
20180701,00_05,장안면,동탄3동,11.04
20180701,00_05,장안면,동탄4동,2.76
20180701,00_05,장안면,마도면,5.52
20180701,00_05,장안면,매송면,11.04
20180701,00_05,장안면,반월동,5.52
20180701,00_05,장안면,병점1동,11.04
20180701,00_05,장안면,병점2동,8.28
20180701,00_05,장안면,봉담읍,55.2
20180701,00_05,장안면,비봉면,13.8
20180701,00_05,장안면,서신면,16.56
20180701,00_05,장안면,송산면,5.52
20180701,00_05,장안면,양감면,8.28
20180701,00_05,장안면,우정읍,648.4
20180701,00_05,장안면,진안동,11.04
20180701,00_05,장안면,팔탄면,234.56
20180701,00_05,장안면,향남읍,229.04
20180701,00_05,정남면,기배동,16.56
20180701,00_05,정남면,남양읍,13.8
20180701,00_05,정남면,동탄1동,16.56
20180701,00_05,정남면,동탄2동,27.6
20180701,00_05,정남면,동탄3동,46.92
20180701,00_05,정남면,동탄4동,8.28
20180701,00_05,정남면,동탄5동,8.28
20180701,00_05,정남면,동탄6동,13.8
20180701,00_05,정남면,매송면,2.76
20180701,00_05,정남면,반월동,19.32
20180701,00_05,정남면,병점1동,35.88
20180701,00_05,정남면,병점2동,35.88
20180701,00_05,정남면,봉담읍,264.9
